,date,person,msg,processed_msg
691,2023-09-05,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"If kids can sue authorities, can they sue parents in the near future? 

Kids entitled to clean, healthy environment: UN committee 
https://www.channelnewsasia.com/sustainability/kids-entitled-clean-healthy-environment-un-committee-child-rights-3729701 

Analysis: Children can sue governments over climate change inaction, but don't expect boom in Southeast Asia litigation 
https://www.channelnewsasia.com/asia/united-nations-climate-change-sue-government-children-legal-recourse-3746991 ","kid sue authority , sue parent near future ? kid entitled clean , healthy environment : un committee http : //www.channelnewsasia.com/sustainability/kids-entitled-clean-healthy-environment-un-committee-child-rights-3729701 analysis : child sue government climate change inaction , n't expect boom southeast asia litigation http : //www.channelnewsasia.com/asia/united-nations-climate-change-sue-government-children-legal-recourse-3746991"
692,2023-09-05,TNanomaly EndTN,"Another case of arson and NOT climate change
 

 https://www.thegatewaypundit.com/2023/09/arson-confirmed-as-cause-louisianas-largest-ever-wildfire/ ",another case arson climate change http : //www.thegatewaypundit.com/2023/09/arson-confirmed-as-cause-louisianas-largest-ever-wildfire/
693,2023-09-04,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"Will you EAT BUGS? And will eating less meat help save the planet? As global elites tout bizarre ideas, farmers worldwide are BEING CRUSHED by ""Green Policies."" But YOU can make a difference TODAY!

Amplify their voices by supporting our work! 👇📣
https://www.epochoriginal.com/nofarmersnofood ","eat bug ? eating le meat help save planet ? global elite tout bizarre idea , farmer worldwide crushed `` green policy . '' make difference today ! amplify voice supporting work ! 👇📣 http : //www.epochoriginal.com/nofarmersnofood"
694,2023-09-04,TNanomaly EndTN,"WEF and it unscientific climate crisis 
Attn  
The Gov and people of Singapore 

https://t.me/GMSFreedom/77308 

👆CO2 is 0.04% of air and human activities create only 3.0% of that 0.04% ie 0.0012%",wef unscientific climate crisis attn gov people singapore http : //t.me/gmsfreedom/77308 👆co2 0.04 % air human activity create 3.0 % 0.04 % ie 0.0012 %
695,2023-09-03,Geoff Smith,Would President-elect Tharman like to debate Professor Koonin (former Provost at CalTech) https://youtu.be/l90FpjPGLBE?si=T3s-HFxmur4glBl5? ,would president-elect tharman like debate professor koonin ( former provost caltech ) http : //youtu.be/l90fpjpglbe ? si=t3s-hfxmur4glbl5 ?
696,2023-09-03,TChimpo,💯.  Just go to seletar airbase where those restaurants are.  Few degrees cooler then sengkang which is just 5 min drive away.,💯 . go seletar airbase restaurant . degree cooler sengkang 5 min drive away .
697,2023-09-03,The world needs Jesus,"Hell is where worms never die, fire never quench!! It mentions in mark 9:44,46 & 48

Mark 9:44 KJVS
Where their worm dieth not, and the fire is not quenched.

Mark 9:46 KJVS
Where their worm dieth not, and the fire is not quenched.

Mark 9:48 KJVS
Where their worm dieth not, and the fire is not quenched.


Please repent and get right the Lord! Amen 🙏","hell worm never die , fire never quench ! ! mention mark 9:44,46 & 48 mark 9:44 kjvs worm dieth , fire quenched . mark 9:46 kjvs worm dieth , fire quenched . mark 9:48 kjvs worm dieth , fire quenched . please repent get right lord ! amen 🙏"
698,2023-09-03,TNanomaly EndTN,"WEF Depopulation & Control 
 by the Fake Climate Crisis 

http://bitchute.com/video/TkklPDunqOBs/ ",wef depopulation & control fake climate crisis http : //bitchute.com/video/tkklpdunqobs/
699,2023-09-03,TNanomaly EndTN,Climate Change narrative is coming,climate change narrative coming
700,2023-09-03,TNanomaly EndTN,"CC=Climate Change, very fast, start to lick Tharman already

""Climate change will make Singapore more and more difficult to live in . 
Without technology to cool us down, we become uninhabitable . 
The future looks bleak. ""

https://www.facebook.com/calvinchengnmp ","cc=climate change , fast , start lick tharman already '' climate change make singapore difficult live . without technology cool u , become uninhabitable . future look bleak. `` http : //www.facebook.com/calvinchengnmp"
701,2023-09-03,The world needs Jesus,"Each Chinese citizen will be assigned a QR code called a citizen code

Imagine that your daily life is completely dependent on the application on your smartphone. Leaving home, taking the subway, going to work, entering cafes, restaurants and returning home — every step is dictated by this code.

When they say 🇨🇳 they mean everybody else. NWO","chinese citizen assigned qr code called citizen code imagine daily life completely dependent application smartphone . leaving home , taking subway , going work , entering cafe , restaurant returning home — every step dictated code . say 🇨🇳 mean everybody else . nwo"
702,2023-09-03,TNanomaly EndTN,"WEF Insider Boasts of Plot To Force Humanity To Stop Eating Meat

 A World Economic Forum insider has boasted the globalist elite have found the solution to force humanity to stop eating meat and consuming resources and these plans are being rolled out now to fight so-called “climate change.”

Eating red meat, under the WEF’s new plan, will result in a person becoming violently ill or even dying.

This evil plot against humanity has been in the works for years, and now we are seeing the first signs play out before our very eyes.

⏯ @RealWorldNewsChannel 
✳️ @RealWorldNewsChat ","wef insider boast plot force humanity stop eating meat world economic forum insider boasted globalist elite found solution force humanity stop eating meat consuming resource plan rolled fight so-called “ climate change. ” eating red meat , wef ’ new plan , result person becoming violently ill even dying . evil plot humanity work year , seeing first sign play eye . ⏯ @ realworldnewschannel ✳️ @ realworldnewschat"
703,2023-09-03,The world needs Jesus,"⬆️⬆️ More here ⬇️⬇️

https://www.telegraph.co.uk/politics/2023/09/01/property-owners-failing-comply-new-energy-rules-face-prison/ ",⬆️⬆️ ⬇️⬇️ http : //www.telegraph.co.uk/politics/2023/09/01/property-owners-failing-comply-new-energy-rules-face-prison/
704,2023-09-02,SG🇸🇬 The Other Side Of Climate Change 🦃💩🌴⛈🌏,"""It is well-known that cities are warmer than the surrounding countryside. While urban areas only account for less than 4% of the global land surface, many of the weather stations used for calculating global temperatures are located in urban areas. For this reason, some scientists have been concerned that the current global warming estimates may have been contaminated by urban heat island effects. In their latest report, the IPCC estimated that urban warming accounted for less than 10% of global warming. However, this new study suggests that urban warming might account for up to 40% of the warming since 1850.""

https://www.ceres-science.com/post/new-study-suggests-global-warming-could-be-mostly-an-urban-problem ","`` well-known city warmer surrounding countryside . urban area account le 4 % global land surface , many weather station used calculating global temperature located urban area . reason , scientist concerned current global warming estimate may contaminated urban heat island effect . latest report , ipcc estimated urban warming accounted le 10 % global warming . however , new study suggests urban warming might account 40 % warming since 1850 . '' http : //www.ceres-science.com/post/new-study-suggests-global-warming-could-be-mostly-an-urban-problem"
705,2023-09-02,The world needs Jesus,"⚠️ Serious urgent action required by all of us
 
The Government’s Energy Bill comes before the Commons when MPs return from their summer break on Tuesday.

Under the bill Ministers want to grant themselves powers to create new criminal offences  and increase civil penalties as part of efforts to hit NET ZERO.  

If you fall foul of regulations to reduce your energy consumption, you could face up to a year in prison and fines of up to £15,000.  You could also be prosecuted for “provision of false information” about energy efficiency or the “obstruction of an enforcement authority”.

This has to STOP.

Criminal offences are an exceptional use of state power. They require full constitutional scrutiny and should NEVER be introduced by a minister under secondary legislation.

Make sure your MP knows that you will not except the criminalisation of the use of energy as you see fit, to achieve net zero which you have not voted for.

We will be deep diving this bill over the coming weeks and intend to hold an online forum about it which you are welcome to join.

It's time to step up. Before we are all classed as criminals, locked up, and potentially lose our homes.

Act now. Share this message and get ready to stand.

https://bills.parliament.uk/bills/3311 ","⚠️ serious urgent action required u government ’ energy bill come common mp return summer break tuesday . bill minister want grant power create new criminal offence increase civil penalty part effort hit net zero . fall foul regulation reduce energy consumption , could face year prison fine £15,000 . could also prosecuted “ provision false information ” energy efficiency “ obstruction enforcement authority ” . stop . criminal offence exceptional use state power . require full constitutional scrutiny never introduced minister secondary legislation . make sure mp know except criminalisation use energy see fit , achieve net zero voted . deep diving bill coming week intend hold online forum welcome join . 's time step . classed criminal , locked , potentially lose home . act . share message get ready stand . http : //bills.parliament.uk/bills/3311"
706,2023-09-02,TNanomaly EndTN,"WEF fake climate crisis 
$100 billion for it is a waste 
in Singapore 

https://www.foxnews.com/video/6335995080112 ",wef fake climate crisis $ 100 billion waste singapore http : //www.foxnews.com/video/6335995080112
707,2023-09-02,TNanomaly EndTN,"WEF the great reset 

Magnetic nano graphene  injections 
Bill Gates owns companies of covid and covid vaxX. 

Fake climate change to control food, fuels, people, travel,…
Now he owns land and companies producing food. 

https://slaynews.com/news/bill-gates-chop-down-70-million-acres-trees-fight-global-warming/ ","wef great reset magnetic nano graphene injection bill gate owns company covid covid vaxx . fake climate change control food , fuel , people , travel , … owns land company producing food . http : //slaynews.com/news/bill-gates-chop-down-70-million-acres-trees-fight-global-warming/"
708,2023-09-02,TNanomaly EndTN,"https://t.me/RealWorldNewsChannel/27360 

WEF Caught Paying Arsonists To 'Burn Down the World' as Part of Sick Depopulation Plan

Far-left arsonists are engaged in a globalist plot to “burn down the world” according to a WEF insider who warns that humanity has been primed to fall for the globalist elite’s three-card trick.

The global elite laid the groundwork with the Covid pandemic, training the masses to be compliant, while pre-programming them with years of climate change propaganda in the media. As far as they are concerned, the wildfires are the final nail in our coffin.

Climate change is not only a hoax, it is a decades-old global depopulation plot, and WEF-infiltrated governments all over the world are going along with it.

⏯ @RealWorldNewsChannel 
https://t.me/RealWorldNewsChannel ","http : //t.me/realworldnewschannel/27360 wef caught paying arsonist 'burn world ' part sick depopulation plan far-left arsonist engaged globalist plot “ burn world ” according wef insider warns humanity primed fall globalist elite ’ three-card trick . global elite laid groundwork covid pandemic , training mass compliant , pre-programming year climate change propaganda medium . far concerned , wildfire final nail coffin . climate change hoax , decades-old global depopulation plot , wef-infiltrated government world going along . ⏯ @ realworldnewschannel http : //t.me/realworldnewschannel"
